NID,ID,PROYECTO,SONDAJE,ESTE,SUR,HUSO,ZONA,TIPO,ZI,ZF,N1,N2,N3,NR,TIPO DE SUELO,DUREZA ESTIMADA,N FREATICO,DESCRIPCION,,,,
,,CONSTRUCCION PISCINA SEMIOLIMPICA CIUDAD DE CAÑETE,S-1,642496.00,5817654.00,18,H,,26.00,26.45,,,,,Granular,Media,,Arena limosa color pardo. Compacidad media.,,,,
,,CONSTRUCCION PISCINA SEMIOLIMPICA CIUDAD DE CAÑETE,S-1,642496.00,5817654.00,18,H,,27.00,27.45,,,,,Granular,Media,,Arena limosa color pardo. Compacidad media.,,,,
,,CONSTRUCCION PISCINA SEMIOLIMPICA CIUDAD DE CAÑETE,S-1,642496.00,5817654.00,18,H,,28.00,28.45,,,,,Granular,Media,,Arena limosa color pardo. Compacidad media.,,,,
,,CONSTRUCCION PISCINA SEMIOLIMPICA CIUDAD DE CAÑETE,S-1,642496.00,5817654.00,18,H,,29.00,29.45,,,,,Granular,Compacta,,Arena limosa color pardo. Compacta.,,,,
,,CONSTRUCCION PISCINA SEMIOLIMPICA CIUDAD DE CAÑETE,S-1,642496.00,5817654.00,18,H,,30.00,30.43,,,,,Granular,Muy compacta,,Arena limosa color pardo. Muy compacta.,,,,
,,"Reposición escuela Felipe Cubillos Sigal, Sector Perales, comuna de Coelemu",S-1,691293.03,5966820.22,18,H,,0.00,1,,,,,,,,"Relleno   arenoso   de   grano   medio,   color negro,  de  compacidad  suelta  y  plasticidad baja.  Humedad  baja.  Presencia  de  losa  de
cemento de 10 cm de espesor.",,,,
,,"Reposición escuela Felipe Cubillos Sigal, Sector Perales, comuna de Coelemu",S-1,691293.03,5966820.22,18,H,,1.00,1.45,,,,,,,,"Arena de color café oscuro, de grano fino, de compacidad         medianamente         densa,
plasticidad baja. Humedad media.",,,,
,,"Reposición escuela Felipe Cubillos Sigal, Sector Perales, comuna de Coelemu",S-1,691293.03,5966820.22,18,H,,2.00,2.45,,,,,,,,"Arena de color café oscuro, de grano fino, de compacidad      densa,      plasticidad      nula.
Humedad Media",,,,
,,"Reposición escuela Felipe Cubillos Sigal, Sector Perales, comuna de Coelemu",S-1,691293.03,5966820.22,18,H,,3.00,3.45,,,,,,,,"Arena  de  color  café  oscuro, de  grano  fino- medio,     de     compacidad     muy     densa, plasticidad nula. Humedad Alta",,,,
,,"Reposición escuela Felipe Cubillos Sigal, Sector Perales, comuna de Coelemu",S-1,691293.03,5966820.22,18,H,,4.00,4.45,,,,,,,4,"Arena  de  color  café  oscuro, de  grano  fino- medio,     de     compacidad     muy     densa, plasticidad nula. Humedad Alta",,,,
,,"Reposición escuela Felipe Cubillos Sigal, Sector Perales, comuna de Coelemu",S-1,691293.03,5966820.22,18,H,,5.00,5.41,,,,,,,,"Arena  de  color  café  oscuro, de  grano  fino- medio,     de     compacidad     muy     densa, plasticidad nula. Humedad Alta",,,,
,,"Reposición escuela Felipe Cubillos Sigal, Sector Perales, comuna de Coelemu",S-1,691293.03,5966820.22,18,H,,6.00,6.45,,,,,,,,"Arena  de  color  café  oscuro, de  grano  fino- medio,     de     compacidad     muy     densa, plasticidad nula. Humedad Alta",,,,
,,"Reposición escuela Felipe Cubillos Sigal, Sector Perales, comuna de Coelemu",S-1,691293.03,5966820.22,18,H,,7.00,7.3,,,,,,,,"Arena  de  color  café  oscuro, de  grano  fino- medio,     de     compacidad     muy     densa, plasticidad nula. Humedad Alta",,,,
,,"Reposición escuela Felipe Cubillos Sigal, Sector Perales, comuna de Coelemu",S-1,691293.03,5966820.22,18,H,,8.00,8.45,,,,,,,,"Arena  de  color  café  oscuro, de  grano  fino- medio,     de     compacidad     muy     densa, plasticidad nula. Humedad Alta",,,,
,,"Reposición escuela Felipe Cubillos Sigal, Sector Perales, comuna de Coelemu",S-1,691293.03,5966820.22,18,H,,9.00,9.38,,,,,,,,"Arena  de  color  café  oscuro, de  grano  fino- medio,     de     compacidad     muy     densa, plasticidad nula. Humedad Alta",,,,
,,"Reposición escuela Felipe Cubillos Sigal, Sector Perales, comuna de Coelemu",S-1,691293.03,5966820.22,18,H,,10.00,10.3,,,,,,,,"Arena  de  color  café  oscuro, de  grano  fino- medio,     de     compacidad     muy     densa, plasticidad nula. Humedad Alta",,,,
,,"Reposición escuela Felipe Cubillos Sigal, Sector Perales, comuna de Coelemu",S-1,691293.03,5966820.22,18,H,,11.00,11.29,,,,,,,,"Arena  de  color  café  oscuro, de  grano  fino- medio,     de     compacidad     muy     densa, plasticidad    nula.    Humedad    alta.    Obs: presencia   de   trozo   de   arena   cementada
color café.",,,,
,,"Reposición escuela Felipe Cubillos Sigal, Sector Perales, comuna de Coelemu",S-1,691293.03,5966820.22,18,H,,12.00,12.43,,,,,,,,"Arena de color gris oscuro, de grano medio, de compacidad muy densa, plasticidad nula. Humedad alta. Obs: Restos de bivalvos en el
material.",,,,
,,"Reposición escuela Felipe Cubillos Sigal, Sector Perales, comuna de Coelemu",S-1,691293.03,5966820.22,18,H,,13.00,13.45,,,,,,,,"Arena de color gris oscuro, de grano fino, de compacidad  muy  densa,  plasticidad  nula. Humedad alta. Obs: Restos de bivalvos en el
material.",,,,
,,"Reposición escuela Felipe Cubillos Sigal, Sector Perales, comuna de Coelemu",S-1,691293.03,5966820.22,18,H,,14.00,14.3,,,,,,,,"Arena de color gris oscuro, de grano medio, de compacidad muy densa, plasticidad nula. Humedad alta. Obs: Restos de bivalvos en el
material.",,,,
,,"Reposición escuela Felipe Cubillos Sigal, Sector Perales, comuna de Coelemu",S-1,691293.03,5966820.22,18,H,,15.00,15.44,,,,,,,,"Arena de color gris oscuro, de grano fino, de compacidad  muy  densa,  plasticidad  nula. Humedad alta. Obs: Restos de bivalvos en el material.",,,,
,,"Reposición escuela Felipe Cubillos Sigal, Sector Perales, comuna de Coelemu",S-1,691293.03,5966820.22,18,H,,16.00,16.32,,,,,,,,"Arena de color gris oscuro, de grano fino, de compacidad  muy  densa,  plasticidad  nula. Humedad alta. Obs: Restos de bivalvos en el material y cambio de estrato en la punta de
la muestra (pizarra metamórfica).",,,,
,,"Reposición escuela Felipe Cubillos Sigal, Sector Perales, comuna de Coelemu",S-1,691293.03,5966820.22,18,H,,16.32,17,,,,,,,,"Pizarra     metamórfica,     de     color     gris, altamente   fracturada   y   bajo   grado   de meteorización  (RDQ=0;  ISMR=2);  presencia
de incrustaciones de cuarzo en las fracturas.",,,,
,,"Reposición escuela Felipe Cubillos Sigal, Sector Perales, comuna de Coelemu",S-1,691293.03,5966820.22,18,H,,17.00,18,,,,,,,,"Pizarra     metamórfica,     de     color     gris, altamente   fracturada   y   bajo   grado   de meteorización (RDQ=22; ISMR=2); presencia
de incrustaciones de cuarzo en las fracturas.",,,,
,,"Reposición escuela Felipe Cubillos Sigal, Sector Perales, comuna de Coelemu",S-1,691293.03,5966820.22,18,H,,18.00,19,,,,,,,,"Pizarra     metamórfica,     de     color     gris, altamente   fracturada   y   bajo   grado   de meteorización  (RDQ=0;  ISMR=2);  presencia
de cuarzo en forma de vetillas.",,,,
,,"Reposición escuela Felipe Cubillos Sigal, Sector Perales, comuna de Coelemu",S-1,691293.03,5966820.22,18,H,,19.00,19.05,,,,,,,,10 GOLPES SIN AVANCE,,,,
,,"Reposición escuela Felipe Cubillos Sigal, Sector Perales, comuna de Coelemu",S-1,691293.03,5966820.22,18,H,,19.00,20,,,,,,,,"Pizarra     metamórfica,     de     color     gris, altamente   fracturada   y   bajo   grado   de meteorización (RDQ=10; ISMR=2); presencia
de cuarzo en forma de vetillas.",,,,
,,"Reposición escuela Felipe Cubillos Sigal, Sector Perales, comuna de Coelemu",S-1,691293.03,5966820.22,18,H,,20.00,21,,,,,,,,"Pizarra     metamórfica,     de     color     gris, altamente   fracturada   y   bajo   grado   de meteorización (RDQ=10; ISMR=2); presencia
de cuarzo en forma de vetillas.",,,,
,,"Reposición escuela Felipe Cubillos Sigal, Sector Perales, comuna de Coelemu",S-1,691293.03,5966820.22,18,H,,21.00,22,,,,,,,,"Pizarra     metamórfica,     de     color     gris, altamente   fracturada   y   bajo   grado   de meteorización  (RDQ=0;  ISMR=2);  presencia de cuarzo en forma de vetillas y presencia de limo en las fracturas como relleno de estas
mismas.",,,,
,,"Reposición escuela Felipe Cubillos Sigal, Sector Perales, comuna de Coelemu",S-1,691293.03,5966820.22,18,H,,22.00,23,,,,,,,,"Pizarra     metamórfica,     de     color     gris, altamente   fracturada   y   bajo   grado   de meteorización  (RDQ=0;  ISMR=2);  presencia de cuarzo en forma de vetillas y presencia de limo en las fracturas como relleno de estas
mismas.",,,,
,,"Reposición escuela Felipe Cubillos Sigal, Sector Perales, comuna de Coelemu",S-1,691293.03,5966820.22,18,H,,23.00,24,,,,,,,,"Pizarra     metamórfica,     de     color     gris, altamente   fracturada   y   bajo   grado   de meteorización  (RDQ=0;  ISMR=2);  presencia de cuarzo en forma de vetillas y presencia de limo en las fracturas como relleno de estas
mismas.",,,,
,,"Reposición escuela Felipe Cubillos Sigal, Sector Perales, comuna de Coelemu",S-1,691293.03,5966820.22,18,H,,24.00,25,,,,,,,,"Pizarra     metamórfica,     de     color     gris, altamente   fracturada   y   bajo   grado   de meteorización (RDQ=13; ISMR=2); presencia de cuarzo en forma de vetillas y presencia de limo en las fracturas como relleno de estas mismas.",,,,
,,"Reposición escuela Felipe Cubillos Sigal, Sector Perales, comuna de Coelemu",S-1,691293.03,5966820.22,18,H,,25.00,26,,,,,,,,"Pizarra     metamórfica,     de     color     gris, fracturada  y  alto  grado  de  meteorización (RDQ=52;  ISRM=3-4);  presencia  de  cuarzo en forma de vetillas y presencia de limo en
las fracturas como relleno de estas mismas.",,,,
,,"Reposición escuela Felipe Cubillos Sigal, Sector Perales, comuna de Coelemu",S-1,691293.03,5966820.22,18,H,,26.00,27,,,,,,,,"Pizarra     metamórfica,     de     color     gris, fracturada  y  alto  grado  de  meteorización (RDQ=52;  ISRM=3-4);  presencia  de  cuarzo en forma de vetillas y presencia de limo en
las fracturas como relleno de estas mismas.",,,,
,,"Reposición escuela Felipe Cubillos Sigal, Sector Perales, comuna de Coelemu",S-1,691293.03,5966820.22,18,H,,27.00,28,,,,,,,,"Pizarra  metamórfica,  de  color  gris,  intacta (RDQ=86;  ISRM=1-2);  presencia  de  cuarzo en forma de vetillas.",,,,
,,"Reposición escuela Felipe Cubillos Sigal, Sector Perales, comuna de Coelemu",S-1,691293.03,5966820.22,18,H,,28.00,29,,,,,,,,"Pizarra  metamórfica,  de  color  gris,  intacta (RDQ=82;  ISRM=1-2);  presencia  de  cuarzo
en forma de vetillas.",,,,
,,"Reposición escuela Felipe Cubillos Sigal, Sector Perales, comuna de Coelemu",S-1,691293.03,5966820.22,18,H,,29.00,30,,,,,,,,"Pizarra metamórfica, de color gris, intacta (RDQ=79; ISRM=1-2); presencia de cuarzo
en forma de vetillas.",,,,
,,"Pasarela Vilumanque, Concepción",S-1,676267,5926673,18,H,,0.00,1,,,,,,,,-,,,,
,,"Pasarela Vilumanque, Concepción",S-1,676267.00,5926673.00,18,H,,1.00,1.45,,,,,,,,"Arena fina color gris oscuro, forma angular a subangular, mal graduada, humedad media,
compacidad medianamente dura",,,,
,,"Pasarela Vilumanque, Concepción",S-1,676267.00,5926673.00,18,H,,2.00,2.45,,,,,,,2.1,"Arena fina color gris oscuro, forma angular a subangular, mal graduada, humedad media,
compacidad medianamente dura",,,,
,,"Pasarela Vilumanque, Concepción",S-1,676267.00,5926673.00,18,H,,3.00,3.45,,,,,,,,"Arena fina color gris oscuro, forma angular a subangular, mal graduada, humedad alta, compacidad
suelta.",,,,
,,"Pasarela Vilumanque, Concepción",S-1,676267.00,5926673.00,18,H,,4.00,4.45,,,,,,,,"Arena limosa color gris, arena de grano fino, forma angular a redondeada, mal graduada, humedad alta, compacidad medianamente dura. Limo de plasticidad
baja a media, consistencia rígida.",,,,
,,"Pasarela Vilumanque, Concepción",S-1,676267.00,5926673.00,18,H,,5.00,5.45,,,,,,,,"Arena limosa color gris, arena de grano fino, forma angular a redondeada, mal graduada, humedad alta, compacidad medianamente dura. Limo de plasticidad
baja a media, consistencia rígida.",,,,
,,"Pasarela Vilumanque, Concepción",S-1,676267.00,5926673.00,18,H,,6.00,6.45,,,,,,,,"de 0 a 28 cm limo arenoso color café, plasticidad media, humedad alta, consistencia media. Arena fina, forma angular a redondeada, mal graduada, compacidad medianamente dura.
De 28 a 46 cm Arena fina, forma angular a redondeada, mal graduada, compacidad
medianamente dura, humedad alta.",,,,
,,"Pasarela Vilumanque, Concepción",S-1,676267.00,5926673.00,18,H,,7.00,7.45,,,,,,,,"Arena fina a media, forma angular a subangular, bien graduada, humedad alta, compacidad muy densa.",,,,
,,"Pasarela Vilumanque, Concepción",S-1,676267.00,5926673.00,18,H,,8.00,8.41,,,,,,,,"Arena fina a media, forma angular a subangular, bien graduada, humedad alta, compacidad muy densa.",,,,
,,"Pasarela Vilumanque, Concepción",S-1,676267.00,5926673.00,18,H,,9.00,9.45,,,,,,,,"Arena fina a media, forma angular a subangular, bien graduada, humedad alta, compacidad muy densa.",,,,
,,"Pasarela Vilumanque, Concepción",S-1,676267.00,5926673.00,18,H,,10.00,10.45,,,,,,,,"Arena fina a media, forma angular a subangular, bien graduada, humedad alta, compacidad muy densa.",,,,
,,"PEAC QUILLON, FLORIDA",S-1,714147,5929453,18,H,,1.00,0,,,,,,-,,"Relleno (basura , camino antiguo)",,,,
,,"PEAC QUILLON, FLORIDA",S-1,714147.00,5929453.00,18,H,,1.45,4,,,,,GRANULAR,Media,,"Arena arcillosa (maisillo), compacidad media",,,,
,,"PEAC QUILLON, FLORIDA",S-1,714147.00,5929453.00,18,H,,2.45,7,,,,,GRANULAR,Media,,"Arena arcillosa (maisillo), compacidad media",,,,
,,"PEAC QUILLON, FLORIDA",S-1,714147.00,5929453.00,18,H,,3.45,5,,,,,GRANULAR,Media,,"Arena arcillosa (maisillo), compacidad media",,,,
,,"PEAC QUILLON, FLORIDA",S-1,714147.00,5929453.00,18,H,,4.45,11,,,,,GRANULAR,Media,,"Arena arcillosa (maisillo), compacidad media",,,,
,,"PEAC QUILLON, FLORIDA",S-1,714147.00,5929453.00,18,H,,5.09,50,,,,,GRANULAR,Muy compacta,,"Arcilla con roca fracturada, compacidad alta",,,,
,,"PEAC QUILLON, FLORIDA",S-1,714147.00,5929453.00,18,H,,6.00,-,,,,,GRANULAR,Muy compacta,,"Roca y arena arcillosa (maisillo), compacidad alta",,,,
,,"PEAC QUILLON, FLORIDA",S-1,714147.00,5929453.00,18,H,,6.37,24,,,,,GRANULAR,Compacta,,"Arena Aarcillosa (maisillo), compacidad alta",,,,
,,"PEAC QUILLON, FLORIDA",S-1,714147.00,5929453.00,18,H,,7.29,27,,,,,GRANULAR,Muy compacta,,"Arena Aarcillosa (maisillo),compacidad alta",,,,
,,"PEAC QUILLON, FLORIDA",S-1,714147.00,5929453.00,18,H,,8.40,17,,,,,GRANULAR,Compacta,,"Arena Aarcillosa (maisillo),compacidad alta",,,,
,,"PEAC QUILLON, FLORIDA",S-1,714147.00,5929453.00,18,H,,9.41,23,,,,,GRANULAR,Compacta,,"Arena Aarcillosa (maisillo),compacidad alta",,,,
,,"PEAC QUILLON, FLORIDA",S-1,714147.00,5929453.00,18,H,,10.13,50,,,,,GRANULAR,Muy compacta,,"Arena Aarcillosa (maisillo),compacidad alta",,,,
,,PTAP PELLUHUE,S-1,720022.20,6034082.82,18,H,,0.00,1.5,,,,,-,-,,"Gravas TM 3"" en matriz arenosa gruesa con gravilla dispersa",,,,
,,PTAP PELLUHUE,S-1,720022.20,6034082.82,18,H,,1.50,3,,,,,Granular,Muy compacta,,"Gravas TM 3"" en matriz arenosa gruesa con gravilla dispersa",,,,
,,PTAP PELLUHUE,S-1,720022.20,6034082.82,18,H,,3.00,4.5,,,,,Granular,Muy compacta,,"Gravas TM 3"" en matriz arenosa gruesa con gravilla dispersa",,,,
,,PTAP PELLUHUE,S-1,720022.20,6034082.82,18,H,,5.00,5.45,,,,,Granular,Muy suelta,,Arena limosa gris con cuarzo diseminado,,,,
,,PTAP PELLUHUE,S-1,720022.20,6034082.82,18,H,,6.00,6.45,,,,,Granular,Media,6,Grava arenosa color gris,,,,
,,PTAP PELLUHUE,S-1,720022.20,6034082.82,18,H,,7.00,7.45,,,,,Fino,Muy blanda,,Limo plastico color gris con gravas dispersas,,,,
,,PTAP PELLUHUE,S-1,720022.20,6034082.82,18,H,,8.00,8.45,,,,,Granular,Media,,Arena gruesa limosa con gravas dispersas,,,,
,,PTAP PELLUHUE,S-1,720022.20,6034082.82,18,H,,9.00,9.45,,,,,Fino,Blanda,,Limo arenoso gris,,,,
,,PTAP PELLUHUE,S-1,720022.20,6034082.82,18,H,,10.00,10.45,,,,,Granular,Suelta,,Arena gruesa con gravilla  color gris,,,,
,,PTAP PELLUHUE,S-1,720022.20,6034082.82,18,H,,11.00,11.45,,,,,Fino,Media,,Limo arenoso gris,,,,
,,PTAP PELLUHUE,S-1,720022.20,6034082.82,18,H,,12.00,12.45,,,,,Granular,Compacta,,Roca metamorfica meteorizada,,,,
,,"Quiñenco 1, Coronel”",S-1,665449.00,5906901.00,18,H,,0.00,1,,,,,,,,"Primeros 15 cm Capa de material vegetal, luego arena media a fina, grano angular a redondeado, mal graduada,
compacidad medianamente dura.",,,,
,,"Quiñenco 1, Coronel”",S-1,665449.00,5906901.00,18,H,,1.00,1.45,,,,,,,1,"Arena Color gris, grano de tamaño medio a fino, forma angular a subangular, mal graduada. compacidad densa,
Humedad media a alta.",,,,
,,"Quiñenco 1, Coronel”",S-1,665449.00,5906901.00,18,H,,2.00,2.45,,,,,,,,"Arena Color gris, grano de tamaño medio a fino, forma angular a subangular, mal graduada. compacidad densa,
Humedad media a alta.",,,,
,,"Quiñenco 1, Coronel”",S-1,665449.00,5906901.00,18,H,,3.00,3.45,,,,,,,,"Arena Color gris, grano de tamaño medio a fino, forma angular a subangular, mal graduada. compacidad densa,
Humedad media a alta.",,,,
,,"Quiñenco 1, Coronel”",S-1,665449.00,5906901.00,18,H,,4.00,4.45,,,,,,,,"Arena Color gris, grano de tamaño fino a grueso, forma angular a subangular, bien graduada. compacidad muy
densa, Humedad alta.",,,,
,,"Quiñenco 1, Coronel”",S-1,665449.00,5906901.00,18,H,,5.00,5.37,,,,,,,,"Arena Color gris, grano de tamaño fino a grueso, forma angular a subangular, bien graduada. compacidad muy
densa, Humedad alta.",,,,
,,"Quiñenco 1, Coronel”",S-1,665449.00,5906901.00,18,H,,6.00,6.45,,,,,,,,"Arena Color gris, grano de tamaño fino a grueso, forma angular a subangular, bien graduada. compacidad muy
densa, Humedad alta.",,,,
,,"Quiñenco 1, Coronel”",S-1,665449.00,5906901.00,18,H,,7.00,7.45,,,,,,,,"Arena Color Gris, grano de tamaño medio a fino, forma angular a subangular, bien graduada. compacidad muy densa, Humedad alta.",,,,
,,"Quiñenco 1, Coronel”",S-1,665449.00,5906901.00,18,H,,8.00,8.45,,,,,,,,"Arena Color Gris, grano de tamaño medio a fino, forma angular a subangular, bien graduada. compacidad muy densa, Humedad alta.",,,,
,,"Quiñenco 1, Coronel”",S-1,665449.00,5906901.00,18,H,,9.00,9.3,,,,,,,,"Arena Color Gris, grano de tamaño medio a fino, forma angular a subangular, bien graduada. compacidad muy densa, Humedad alta.",,,,
,,"Quiñenco 1, Coronel”",S-1,665449.00,5906901.00,18,H,,10.00,10.29,,,,,,,,"Arena Color Gris, grano de tamaño medio a fino, forma angular a subangular, bien graduada. compacidad muy densa, Humedad alta.",,,,
,,"Quiñenco 1, Coronel”",S-1,665449.00,5906901.00,18,H,,11.00,11.3,,,,,,,,"Arena Color Gris, grano de tamaño medio a fino, forma angular a subangular, bien graduada. compacidad muy densa, Humedad alta.",,,,
,,"Quiñenco 1, Coronel”",S-1,665449.00,5906901.00,18,H,,12.00,12.27,,,,,,,,"Arena Color Gris, grano de tamaño medio a fino, forma angular a subangular, bien graduada. compacidad muy densa, Humedad alta.",,,,
,,"Quiñenco 1, Coronel”",S-1,665449.00,5906901.00,18,H,,13.00,13.37,,,,,,,,"Arena Color Gris, grano de tamaño medio a fino, forma angular a subangular, bien graduada. compacidad muy densa, Humedad alta.",,,,
,,"Quiñenco 1, Coronel”",S-1,665449.00,5906901.00,18,H,,14.00,14.45,,,,,,,,"Arena Color Gris, grano de tamaño medio a fino, forma angular a subangular, bien graduada. compacidad muy densa, Humedad alta.",,,,
,,"Quiñenco 1, Coronel”",S-1,665449.00,5906901.00,18,H,,15.00,15.45,,,,,,,,"Arena Color gris, grano de tamaño fino a medio, forma angular a subangular, bien graduada, compacidad muy densa, humedad alta.",,,,
,,"Quiñenco 1, Coronel”",S-1,665449.00,5906901.00,18,H,,16.00,16.45,,,,,,,,"Arena Color gris, grano de tamaño fino a medio, forma angular a subangular, bien graduada, compacidad muy densa, humedad alta.",,,,
,,"Quiñenco 1, Coronel”",S-1,665449.00,5906901.00,18,H,,17.00,17.45,,,,,,,,"Arena Color gris, grano de tamaño fino a medio, forma angular a subangular, bien graduada, compacidad muy densa, humedad alta.",,,,
,,"Quiñenco 1, Coronel”",S-1,665449.00,5906901.00,18,H,,18.00,18.45,,,,,,,,"Arena Color gris, grano de tamaño fino a medio, forma angular a subangular, bien graduada, compacidad muy densa, humedad alta.",,,,
,,"Quiñenco 1, Coronel”",S-1,665449.00,5906901.00,18,H,,19.00,19.44,,,,,,,,"Arena Color gris, grano de tamaño fino a medio, forma angular a subangular, bien graduada, compacidad muy densa, humedad alta.",,,,
,,"Quiñenco 1, Coronel”",S-1,665449.00,5906901.00,18,H,,20.00,20.45,,,,,,,,"Arena Color gris, tamaño medio a fina, forma angular a subangular, bien graduada, compacidad muy densa,
humedad alta.",,,,
,,"Quiñenco 1, Coronel”",S-1,665449.00,5906901.00,18,H,,21.00,21.43,,,,,,,,"Arena Color gris, tamaño medio a fina, forma angular a subangular, bien graduada, compacidad muy densa,
humedad alta.",,,,
,,"Quiñenco 1, Coronel”",S-1,665449.00,5906901.00,18,H,,22.00,22.27,,,,,,,,"Arena Color gris, tamaño medio a fina, forma angular a subangular, bien graduada, compacidad muy densa,
humedad alta.",,,,
,,"Quiñenco 1, Coronel”",S-1,665449.00,5906901.00,18,H,,23.00,23.3,,,,,,,,"Arena color gris, tamaño medio, forma angular a subangular, mal graduada, compacidad muy densa.
Humedad alta.",,,,
,,"Quiñenco 1, Coronel”",S-1,665449.00,5906901.00,18,H,,24.00,24.25,,,,,,,,"Arena color gris, tamaño medio, forma angular a subangular, mal graduada, compacidad muy densa.
Humedad alta.",,,,
,,"Quiñenco 1, Coronel”",S-1,665449.00,5906901.00,18,H,,25.00,25.28,,,,,,,,"Arena color gris, tamaño medio, forma angular a subangular, mal graduada, compacidad muy densa.
Humedad alta.",,,,
,,"Quiñenco 1, Coronel”",S-1,665449.00,5906901.00,18,H,,26.00,26.3,,,,,,,,"Arena color gris, tamaño medio a gruesa, forma angular a subangular, bien graduada, compacidad muy
densa. Humedad alta.",,,,
,,"Quiñenco 1, Coronel”",S-1,665449.00,5906901.00,18,H,,27.00,27.25,,,,,,,,"Arena color gris, tamaño medio a gruesa, forma angular a subangular, bien graduada, compacidad muy
densa. Humedad alta.",,,,
,,"Quiñenco 1, Coronel”",S-1,665449.00,5906901.00,18,H,,28.00,28.23,,,,,,,,"Arena color gris, tamaño medio a gruesa, forma angular a subangular, bien graduada, compacidad muy densa. Humedad alta. Se observan presencias de
micas de cuarzo en la muestra.",,,,
,,"Quiñenco 1, Coronel”",S-1,665449.00,5906901.00,18,H,,29.00,29.25,,,,,,,,"Arena color gris, tamaño medio a gruesa, forma angular a subangular, bien graduada, compacidad muy densa. Humedad alta. Se observan presencias de
micas de cuarzo en la muestra.",,,,
,,"Quiñenco 1, Coronel”",S-1,665449.00,5906901.00,18,H,,30.00,30.22,,,,,,,,"Arena color gris, tamaño medio a gruesa, forma angular a subangular, bien graduada, compacidad muy densa. Humedad alta. Se observan presencias de
micas de cuarzo en la muestra.",,,,
,,Mejoramiento Accesibilidad Concepción – Penco,S-1,674614.00,5928408.00,18,H,,0.00,1,,,,,,-,,,,,,
,,Mejoramiento Accesibilidad Concepción – Penco,S-1,674614.00,5928408.00,18,H,,1.00,1.45,,,,,Granular,Muy suelta,1,"Relleno: maicillo, cuarzo, rocas",,,,
,,Mejoramiento Accesibilidad Concepción – Penco,S-1,674614.00,5928408.00,18,H,,2.00,2.29,,,,,Granular,Muy compacta,,Arena fina limosa color verdoso,,,,
,,Mejoramiento Accesibilidad Concepción – Penco,S-1,674614.00,5928408.00,18,H,,3.00,3,,,,,Roca,Muy compacta,,Arenisca compacta de color verdoso,,,,
